date,rank,streams,track_id
2019-05-20,132,33477.0,2qxmye6gAegTMjLKEBoR3d
2019-05-20,133,33419.0,4w8niZpiMy6qz1mntFA5uM
2019-05-20,134,33214.0,6ya8ejoKgw906Y8LWclqrp
2019-05-20,136,33124.0,0tgVpDi06FyKpA1z0VMD4v
2019-05-20,137,33049.0,1WSGTYKLEpKfNQYYW5Oymt
2019-05-20,138,32600.0,0pqnGHJpmpxLKifKRmU6WP
2019-05-20,140,32550.0,2G7V7zsVDxg1yRsu7Ew9RJ
2019-05-20,141,32514.0,09IStsImFySgyp0pIQdqAc
2019-05-20,142,32443.0,4dAMdQ6g4kGmnc1MDHsg77
2019-05-20,143,32439.0,4QIo4oxwzzafcBWkKjDpXY
2019-05-20,145,32400.0,116H0KvKr2Zl4RPuVBruDO
2019-05-20,146,32271.0,2BgEsaKNfHUdlh97KmvFyo
2019-05-20,147,32250.0,3oh6SCCeLuXhFpEyepla6G
2019-05-20,150,31830.0,7sO5G9EABYOXQKNPNiE9NR
2019-05-20,152,31355.0,4ZLzoOkj0MPWrTLvooIuaa
2019-05-20,154,31037.0,6IRdLKIyS4p7XNiP8r6rsx
2019-05-20,155,30719.0,79esEXlqqmq0GPz0xQSZTV
2019-05-20,159,30396.0,5uCax9HTNlzGybIStD3vDh
2019-05-20,165,29919.0,5T8EDUDqKcs6OSOwEsfqG7
2019-05-20,168,29606.0,4qKcDkK6siZ7Jp1Jb4m0aL
2019-05-20,169,29561.0,7e89621JPkKaeDSTQ3avtg
2019-05-20,170,29491.0,53hNIcq8OLj9OUNvQ4ulFM
2019-05-20,171,29406.0,7GX5flRQZVHRAGd6B4TmDO
2019-05-20,172,29377.0,7m9OqQk4RVRkw9JJdeAw96
2019-05-20,173,29350.0,5vdp5UmvTsnMEMESIF2Ym7
2019-05-20,175,29180.0,6CcJMwBtXByIz4zQLzFkKc
2019-05-20,176,29160.0,5rU6kDNXZLXIinFezpbWbO
2019-05-20,178,28985.0,5Z3GHaZ6ec9bsiI5BenrbY
2019-05-20,179,28962.0,4WzhjxvLP95y7AMDy0Atwb
2019-05-20,180,28929.0,4Of7rzpRpV1mWRbhp5rAqG
2019-05-20,181,28836.0,2G1tXoGBaEMJ7FKGnkf6ud
2019-05-20,183,28315.0,4au7FRcgZzChASRYu279xH
2019-05-20,184,28289.0,1rfofaqEpACxVEHIZBJe6W
2019-05-20,185,27866.0,7KXjTSCq5nL1LoYtL7XAwS
2019-05-20,187,27542.0,2374M0fQpWi3dLnB54qaLX
2019-05-20,188,27484.0,0fcq51a3gOI6gPvzc0YLsk
2019-05-20,189,27364.0,6ZahaGPhyiXTi1pLEtGM6e
2019-05-20,191,27294.0,6vN77lE9LK6HP2DewaN6HZ
2019-05-20,193,27230.0,04MLEeAMuV9IlHEsD8vF6A
2019-05-20,194,27113.0,1JIgaRnqtzS7DuGM3hVZU9
2019-05-20,195,26919.0,3a1lNhkSLSkpJE4MSHpDu9
2019-05-20,196,26912.0,5duCElafuovM4ZSmkQL4hn
2019-05-20,197,26788.0,1c0hsvHLELX6y8qymnpLKL
2019-05-20,198,26722.0,7oK9VyNzrYvRFo7nQEYkWN
2019-05-20,200,26616.0,3gdewACMIVMEWVbyb8O9sY
2019-04-28,1,275280.0,6u7jPi22kF8CTQ3rb9DHE7
2019-04-28,2,205168.0,53CJANUxooaqGOtdsBTh7O
2019-04-28,3,196663.0,2Fxmhks0bxGSBdJ92vM42m
2019-04-28,4,176160.0,4Sib57MmYGJzSvkW84jTwh
2019-04-28,5,135369.0,3KkXRkHbMCARz0aVfEt68P
2019-04-28,6,116101.0,1wJRveJZLSb1rjhnUHQiv6
2019-04-28,7,108577.0,6MWtB6iiXyIwun0YzU6DFP
2019-04-28,8,107748.0,6nDKrPlXdpomGBgAlO7UdP
2019-04-28,9,107624.0,6ocbgoVGwYJhOv1GgI9NsF
2019-04-28,10,103939.0,2JvzF1RMd7lE3KmFlsyZD8
2019-04-28,11,103250.0,6TqXcAFInzjp0bODyvrWEq
2019-04-28,13,96486.0,2IRZnDFmlqMuOrYOLnZZyc
2019-04-28,14,91675.0,3XiNC94b4Tq1xwv70sQJGN
2019-04-28,15,89463.0,5KawlOMHjWeUjQtnuRs22c
2019-04-28,16,88104.0,63cd4JkwGgYJrbOizbfmsp
2019-04-28,17,87058.0,2VxeLyX666F8uXCJ0dZF8B
2019-04-28,18,86791.0,4SSnFejRGlZikf02HLewEF
2019-04-28,19,85974.0,7eBqSVxrzQZtK2mmgRG6lC
2019-04-28,20,76193.0,2dpaYNEQHiRxtZbfNsse99
2019-04-28,21,75094.0,4kV4N9D1iKVxx1KLvtTpjS
2019-04-28,25,71611.0,0NJp8GyCOWnQh71xKSPfuV
2019-04-28,27,70618.0,5icOoE6VgqFKohjWWNp0Ac
2019-04-28,28,68943.0,5p7ujcrUXASCNwRaWNHR1C
2019-04-28,29,68340.0,7FGq80cy8juXBCD2nrqdWU
2019-04-28,30,67758.0,2xLMifQCjDGFmkHkpNLD9h
2019-04-28,35,65780.0,6zeeWid2sgw4lap2jV61PZ
2019-04-28,36,65239.0,5WHTFyqSii0lmT9R21abT8
2019-04-28,37,64433.0,6vWEAOUSxohKxhp0K1BsxL
2019-04-28,38,64318.0,3e9HZxeyfWwjeyPAMmWSSQ
2019-04-28,39,64120.0,3Ol2xnObFdKV9pmRD2t9x8
2019-04-28,40,63553.0,6Qs4SXO9dwPj5GKvVOv8Ki
2019-04-28,41,62809.0,6Hj9jySrnFppAI0sEMCZpJ
2019-04-28,42,60984.0,1ThmUihH9dF8EV08ku5AXN
2019-04-28,43,60433.0,1rqqCSm0Qe4I9rUvWncaom
2019-04-28,44,59212.0,25sgk305KZfyuqVBQIahim
2019-04-28,48,57044.0,7njKgVl3AnLflRad38o7AG
2019-04-28,50,56511.0,09oZ9eXQ2fo6YDrPzJqAoP
2019-04-28,52,56440.0,7dt6x5M1jzdTEt8oCbisTK
2019-04-28,53,55664.0,78QR3Wp35dqAhFEc2qAGjE
2019-04-28,54,53702.0,0FZ4Dmg8jJJAPJnvBIzD9z
2019-04-28,55,53566.0,285pBltuF7vW8TeWk8hdRR
2019-04-28,56,52132.0,6IRdLKIyS4p7XNiP8r6rsx
2019-04-28,57,52072.0,6jfEZdUJ2Yla6h7gTJgKuo
2019-04-28,58,51327.0,3XF5xLJHOQQRbWya6hBp7d
2019-04-28,60,50965.0,4pCEIQ6wBVuaJdER5bALtO
2019-04-28,61,50772.0,3Tc57t9l2O8FwQZtQOvPXK
2019-04-28,63,49732.0,1xzBco0xcoJEDXktl7Jxrr
2019-04-28,64,49411.0,7COXchtUOMd6uIT6HvmRaI
2019-04-28,65,49166.0,2iUXsYOEPhVqEBwsqP70rE
2019-04-28,66,48380.0,2t8yVaLvJ0RenpXUIAC52d
2019-04-28,67,47713.0,2qxmye6gAegTMjLKEBoR3d
2019-04-28,68,47528.0,0e7ipj03S05BNilyu5bRzt
2019-04-28,71,46490.0,5w9c2J52mkdntKOmRLeM2m
2019-04-28,72,46406.0,5IaHrVsrferBYDm0bDyABy
2019-04-28,73,45905.0,4u7EnebtmKWzUH433cf5Qv
2019-04-28,74,45438.0,3y3brCCecHC3Db18aIOnny
2019-04-28,75,44732.0,6tsOcBnaKgzK22yEiqRh8P
2019-04-28,76,44681.0,4QIo4oxwzzafcBWkKjDpXY
2019-04-28,77,44565.0,4PkIDTPGedm0enzdvilLNd
2019-04-28,78,44452.0,6ya8ejoKgw906Y8LWclqrp
2019-04-28,79,43788.0,3ee8Jmje8o58CHK66QrVC2
2019-04-28,80,43566.0,3oh6SCCeLuXhFpEyepla6G
2019-04-28,81,43357.0,1tNJrcVe6gwLEiZCtprs1u
2019-04-28,82,43269.0,7fa9MBXhVfQ8P8Df9OEbD8
2019-04-28,83,43127.0,5JEx7HbmvHQQswJCsoo9rA
2019-04-28,85,42837.0,4ZT9FnbFu1PaBfV3itxiqT
2019-04-28,86,42414.0,7K7MUBCnzgBAvMVW2RTWNs
2019-04-28,87,42402.0,2P91MQbaiQOfbiz9VqhqKQ
2019-04-28,88,42197.0,59ywHNwwchG4nZJMLyxSzd
2019-04-28,89,42073.0,4e4fqjx0Izh4svvTef1z7e
2019-04-28,90,42036.0,45ZGEdLxCZvdMX9jWlsAAx
2019-04-28,92,41635.0,14mHfNsSHN0FbLftyjrV9g
2019-04-28,93,40452.0,0TlLq3lA83rQOYtrqBqSct
2019-04-28,94,40076.0,4w8niZpiMy6qz1mntFA5uM
2019-04-28,95,40061.0,4n7jnSxVLd8QioibtTDBDq
2019-04-28,97,39389.0,6tByydPskASjm9jTPkNQq0
2019-04-28,98,38888.0,0fcq51a3gOI6gPvzc0YLsk
2019-04-28,99,38763.0,58q2HKrzhC3ozto2nDdN4z
2019-04-28,100,38627.0,116H0KvKr2Zl4RPuVBruDO
2019-04-28,101,38451.0,3swc6WTsr7rl9DqQKQA55C
2019-04-28,103,38199.0,0JP9xo3adEtGSdUEISiszL
2019-04-28,105,37431.0,6DCZcSspjsKoFjzjrWoCdn
2019-04-28,107,36956.0,577YBGuskWkVDCxZrLRB4v
2019-04-28,109,36734.0,6JQvHMSaR8flFsN53ypOfP
2019-04-28,113,36091.0,6CcJMwBtXByIz4zQLzFkKc
2019-04-28,116,35459.0,4bHsxqR3GMrXTxEPLuK5ue
2019-04-28,118,34390.0,1WSGTYKLEpKfNQYYW5Oymt
2019-04-28,119,34283.0,7sO5G9EABYOXQKNPNiE9NR
2019-04-28,121,33809.0,09IStsImFySgyp0pIQdqAc
2019-04-28,122,33706.0,6ZahaGPhyiXTi1pLEtGM6e
2019-04-28,123,33642.0,1zB4vmk8tFRmM9UULNzbLB
2019-04-28,124,33634.0,7qiZfU4dY1lWllzX7mPBI3
2019-04-28,125,33607.0,7Feaw9WAEREY0DUOSXJLOM
2019-04-28,126,33548.0,2G1tXoGBaEMJ7FKGnkf6ud
2019-04-28,127,33472.0,2G7V7zsVDxg1yRsu7Ew9RJ
2019-04-28,128,32910.0,4WzhjxvLP95y7AMDy0Atwb
2019-04-28,129,32861.0,5MvLsT03RBp67RLoeISCdl
2019-04-28,130,32730.0,4qKcDkK6siZ7Jp1Jb4m0aL
2019-04-28,131,32659.0,2gwkD6igEhQbDQegRCcdoB
2019-04-28,132,32567.0,3hhs1XHsWvbH0mP9D1BT2Z
2019-04-28,133,32554.0,0tgVpDi06FyKpA1z0VMD4v
2019-04-28,135,32372.0,0uUNN1nSoUx1A4fkDCWDQ7
2019-04-28,136,32052.0,2BgEsaKNfHUdlh97KmvFyo
2019-04-28,137,31895.0,7qEKqBCD2vE5vIBsrUitpD
2019-04-28,140,31668.0,4NSW0Km5ZG60L8FthUebPJ
2019-04-28,142,31406.0,4dAMdQ6g4kGmnc1MDHsg77
2019-04-28,143,31175.0,0PG9fbaaHFHfre2gUVo7AN
2019-04-28,144,31089.0,7GX5flRQZVHRAGd6B4TmDO
2019-04-28,145,30916.0,79esEXlqqmq0GPz0xQSZTV
2019-04-28,146,30888.0,5vdp5UmvTsnMEMESIF2Ym7
2019-04-28,148,30839.0,0tMSssfxAL2oV8Vri0mFHE
2019-04-28,149,30808.0,7m9OqQk4RVRkw9JJdeAw96
2019-04-28,150,30803.0,5T8EDUDqKcs6OSOwEsfqG7
2019-04-28,151,30717.0,5Z3GHaZ6ec9bsiI5BenrbY
2019-04-28,152,30695.0,0pqnGHJpmpxLKifKRmU6WP
2019-04-28,153,30693.0,53hNIcq8OLj9OUNvQ4ulFM
2019-04-28,155,30315.0,04MLEeAMuV9IlHEsD8vF6A
2019-04-28,156,30080.0,5uCax9HTNlzGybIStD3vDh
2019-04-28,158,29759.0,7KXjTSCq5nL1LoYtL7XAwS
2019-04-28,160,29411.0,2qT1uLXPVPzGgFOx4jtEuo
2019-04-28,162,29251.0,1rfofaqEpACxVEHIZBJe6W
2019-04-28,163,29239.0,3a1lNhkSLSkpJE4MSHpDu9
2019-04-28,164,29216.0,7pMRoGLEJuFM2wl5pt0R99
2019-04-28,165,29209.0,2GGMabyHXnJmjY6CXhhB2e
2019-04-28,167,29094.0,4VUwkH455At9kENOfzTqmF
2019-04-28,169,28617.0,5rU6kDNXZLXIinFezpbWbO
2019-04-28,170,28567.0,3B54sVLJ402zGa6Xm4YGNe
2019-04-28,172,28283.0,7hzlzoOwCZ4D3Ow5YZK4kj
2019-04-28,175,28195.0,2374M0fQpWi3dLnB54qaLX
2019-04-28,176,27969.0,6vN77lE9LK6HP2DewaN6HZ
2019-04-28,177,27875.0,4kWO6O1BUXcZmaxitpVUwp
2019-04-28,181,27615.0,4ZLzoOkj0MPWrTLvooIuaa
2019-04-28,183,27491.0,45Egmo7icyopuzJN0oMEdk
2019-04-28,186,27285.0,6Dma0t0hOe6Bd6u5YRKF3n
2019-04-28,187,27269.0,5Gu0PDLN4YJeW75PpBSg9p
2019-04-28,188,27254.0,60SdxE8apGAxMiRrpbmLY0
2019-04-28,189,27181.0,6gBFPUFcJLzWGx4lenP6h2
2019-04-28,192,26706.0,6X29iaaazwho3ab7GNue5r
2019-04-28,194,26533.0,3E7dfMvvCLUddWissuqMwr
2019-04-28,195,26326.0,152lZdxL1OR0ZMW6KquMif
2019-04-28,196,26278.0,2RSHsoi04658QL5xgQVov3
2019-04-28,197,26254.0,7oK9VyNzrYvRFo7nQEYkWN
2019-04-28,198,26074.0,7e89621JPkKaeDSTQ3avtg
2019-04-28,199,26018.0,7BKLCZ1jbUBVqRi2FVlTVw
2019-03-11,2,180641.0,6ocbgoVGwYJhOv1GgI9NsF
2019-03-11,3,165696.0,6MWtB6iiXyIwun0YzU6DFP
2019-03-11,4,160184.0,4kV4N9D1iKVxx1KLvtTpjS
2019-03-11,5,157340.0,3KkXRkHbMCARz0aVfEt68P
2019-03-11,6,151143.0,2JvzF1RMd7lE3KmFlsyZD8
2019-03-11,8,143675.0,7eBqSVxrzQZtK2mmgRG6lC
2019-03-11,9,129976.0,6Hj9jySrnFppAI0sEMCZpJ
2019-03-11,10,126451.0,2VxeLyX666F8uXCJ0dZF8B
2019-03-11,11,122956.0,2IRZnDFmlqMuOrYOLnZZyc
2019-03-11,13,109466.0,63cd4JkwGgYJrbOizbfmsp
2019-03-11,14,109305.0,6Qs4SXO9dwPj5GKvVOv8Ki
2019-03-11,15,108573.0,3Ol2xnObFdKV9pmRD2t9x8
2019-03-11,17,96240.0,2xLMifQCjDGFmkHkpNLD9h
2019-03-11,18,95558.0,2dpaYNEQHiRxtZbfNsse99
2019-03-11,19,94413.0,1wJRveJZLSb1rjhnUHQiv6
2019-03-11,20,94192.0,5p7ujcrUXASCNwRaWNHR1C
2019-03-11,21,94123.0,1DUSuNhF8P5vUGNPpQiZa5
2019-03-11,22,93452.0,4NzMOnvSJVNKF7nw5NkXIP
2019-03-11,23,88438.0,5icOoE6VgqFKohjWWNp0Ac
2019-03-11,24,86099.0,3e9HZxeyfWwjeyPAMmWSSQ
2019-03-11,25,85844.0,1WSGTYKLEpKfNQYYW5Oymt
2019-03-11,26,84248.0,3oh6SCCeLuXhFpEyepla6G
2019-03-11,27,83287.0,13ZyrkCDmRz5xY3seuAWYk
2019-03-11,28,82556.0,7COXchtUOMd6uIT6HvmRaI
2019-03-11,29,80503.0,7FGq80cy8juXBCD2nrqdWU
2019-03-11,30,80121.0,0FZ4Dmg8jJJAPJnvBIzD9z
2019-03-11,31,79206.0,0PG9fbaaHFHfre2gUVo7AN
2019-03-11,32,79140.0,2qxmye6gAegTMjLKEBoR3d
2019-03-11,33,77077.0,78QR3Wp35dqAhFEc2qAGjE
2019-03-11,34,72727.0,2t8yVaLvJ0RenpXUIAC52d
2019-03-11,35,72211.0,1xzBco0xcoJEDXktl7Jxrr
2019-03-11,36,71182.0,7dt6x5M1jzdTEt8oCbisTK
2019-03-11,37,70316.0,41MCdlvXOl62B7Kv86Bb1v
2019-03-11,38,69446.0,1rqqCSm0Qe4I9rUvWncaom
2019-03-11,39,67742.0,6vWEAOUSxohKxhp0K1BsxL
2019-03-11,40,67130.0,11cDEev79fPKi6uJCjUhu8
2019-03-11,41,66989.0,285pBltuF7vW8TeWk8hdRR
2019-03-11,42,66348.0,6zeeWid2sgw4lap2jV61PZ
2019-03-11,44,63924.0,4ZT9FnbFu1PaBfV3itxiqT
2019-03-11,46,62819.0,5WHTFyqSii0lmT9R21abT8
2019-03-11,47,62251.0,2iUXsYOEPhVqEBwsqP70rE
2019-03-11,49,61031.0,0TlLq3lA83rQOYtrqBqSct
2019-03-11,50,57979.0,25sgk305KZfyuqVBQIahim
2019-03-11,51,57589.0,5w9c2J52mkdntKOmRLeM2m
2019-03-11,52,56739.0,7tFiyTwD0nx5a1eklYtX2J
2019-03-11,53,56521.0,5IaHrVsrferBYDm0bDyABy
2019-03-11,54,56345.0,14mHfNsSHN0FbLftyjrV9g
2019-03-11,55,56082.0,5itOtNx0WxtJmi1TQ3RuRd
2019-03-11,56,55320.0,3EPXxR3ImUwfayaurPi3cm
2019-03-11,57,55218.0,3ee8Jmje8o58CHK66QrVC2
2019-03-11,62,53219.0,14JzyD6FlBD5z0wV5P07YI
2019-03-11,63,52071.0,1ThmUihH9dF8EV08ku5AXN
2019-03-11,65,51560.0,14SaZBTjxlorHJQxXh01Hu
2019-03-11,66,51029.0,0e7ipj03S05BNilyu5bRzt
2019-03-11,68,50058.0,4w8niZpiMy6qz1mntFA5uM
2019-03-11,69,49931.0,04MLEeAMuV9IlHEsD8vF6A
2019-03-11,71,49377.0,116H0KvKr2Zl4RPuVBruDO
2019-03-11,72,49024.0,7K7MUBCnzgBAvMVW2RTWNs
2019-03-11,74,48556.0,2G1tXoGBaEMJ7FKGnkf6ud
2019-03-11,76,47665.0,7pMRoGLEJuFM2wl5pt0R99
2019-03-11,77,47627.0,6JQvHMSaR8flFsN53ypOfP
2019-03-11,78,47236.0,5JEx7HbmvHQQswJCsoo9rA
2019-03-11,79,47094.0,2P91MQbaiQOfbiz9VqhqKQ
2019-03-11,82,45926.0,0JP9xo3adEtGSdUEISiszL
2019-03-11,83,45391.0,2GGMabyHXnJmjY6CXhhB2e
2019-03-11,84,44047.0,58q2HKrzhC3ozto2nDdN4z
2019-03-11,85,43997.0,2BgEsaKNfHUdlh97KmvFyo
2019-03-11,86,43919.0,3swc6WTsr7rl9DqQKQA55C
2019-03-11,87,43822.0,7fa9MBXhVfQ8P8Df9OEbD8
2019-03-11,88,43036.0,4e4fqjx0Izh4svvTef1z7e
2019-03-11,90,42865.0,7sO5G9EABYOXQKNPNiE9NR
2019-03-11,92,42383.0,6Gy7rXB6Ku5vIWC7WGWsl3
2019-03-11,95,41397.0,4qKcDkK6siZ7Jp1Jb4m0aL
2019-03-11,96,41143.0,79esEXlqqmq0GPz0xQSZTV
2019-03-11,97,41037.0,6DCZcSspjsKoFjzjrWoCdn
2019-03-11,104,38568.0,39LmTF9RgyakzSYX8txrow
2019-03-11,105,38173.0,51w9Jbat1pLeWINGCpnQUR
2019-03-11,110,37427.0,5T8EDUDqKcs6OSOwEsfqG7
2019-03-11,112,36986.0,577YBGuskWkVDCxZrLRB4v
2019-03-11,115,36482.0,60SdxE8apGAxMiRrpbmLY0
2019-03-11,116,36378.0,4VUwkH455At9kENOfzTqmF
2019-03-11,117,36355.0,5Gu0PDLN4YJeW75PpBSg9p
2019-03-11,118,36334.0,6Z4rmc0uujCpl8yXe3yjgI
2019-03-11,119,36171.0,7m9OqQk4RVRkw9JJdeAw96
2019-03-11,120,35841.0,2G7V7zsVDxg1yRsu7Ew9RJ
2019-03-11,123,35283.0,5vdp5UmvTsnMEMESIF2Ym7
2019-03-11,124,35163.0,09IStsImFySgyp0pIQdqAc
2019-03-11,126,34660.0,4QIyEq7TcTdAcxjI2AFlAK
2019-03-11,127,34630.0,6vN77lE9LK6HP2DewaN6HZ
2019-03-11,128,34605.0,5uCax9HTNlzGybIStD3vDh
2019-03-11,129,34605.0,0tgVpDi06FyKpA1z0VMD4v
2019-03-11,130,34549.0,4S8d14HvHb70ImctNgVzQQ
2019-03-11,132,34320.0,2LskIZrCeLxRvCiGP8gxlh
2019-03-11,135,33861.0,3WRIaWsws011vHMd9uzPjG
2019-03-11,136,33819.0,2qT1uLXPVPzGgFOx4jtEuo
2019-03-11,137,33622.0,45Egmo7icyopuzJN0oMEdk
2019-03-11,139,33299.0,7GX5flRQZVHRAGd6B4TmDO
2019-03-11,140,33088.0,5Z3GHaZ6ec9bsiI5BenrbY
2019-03-11,142,32939.0,5274I4mUMnYczyeXkGDWZN
2019-03-11,143,32745.0,1zB4vmk8tFRmM9UULNzbLB
2019-03-11,144,32741.0,1ahVFh0ViDZr8LvkEVlq3B
2019-03-11,145,32682.0,4VXIryQMWpIdGgYR4TrjT1
2019-03-11,146,32680.0,5WtfUKzXircvW8l5aaVZWT
2019-03-11,147,32656.0,2QrXzOqLCVDRZHkToA0tSR
2019-03-11,149,32573.0,4bHsxqR3GMrXTxEPLuK5ue
2019-03-11,150,32423.0,1rfofaqEpACxVEHIZBJe6W
2019-03-11,152,31685.0,7KXjTSCq5nL1LoYtL7XAwS
2019-03-11,154,31279.0,5tAa8Uaqr4VvA3693mbIhU
2019-03-11,159,30897.0,4OBZT9EnhYIV17t4pGw7ig
2019-03-11,161,30801.0,1ZAyjvIk9YiD76yYy0TEG6
2019-03-11,162,30764.0,6gBFPUFcJLzWGx4lenP6h2
2019-03-11,163,30560.0,7uH27oIt4a6cIFCA8ZPcyG
2019-03-11,164,30429.0,7lAK3oHbfEnvUQWosrMMpR
2019-03-11,165,30418.0,3a1lNhkSLSkpJE4MSHpDu9
2019-03-11,166,30322.0,27rdGxbavYJeBphck5MZAF
2019-03-11,167,30299.0,3qLBz3j26AHO2jBYUQWLA6
2019-03-11,168,30187.0,3Kuu5vASpXK8oRsxOvau6P
2019-03-11,169,30180.0,0pqnGHJpmpxLKifKRmU6WP
2019-03-11,171,29635.0,7ycWLEP1GsNjVvcjawXz3z
2019-03-11,172,29589.0,7qiZfU4dY1lWllzX7mPBI3
2019-03-11,173,29519.0,7vGuf3Y35N4wmASOKLUVVU
2019-03-11,174,29519.0,4kWO6O1BUXcZmaxitpVUwp
2019-03-11,176,29352.0,0OGNtqKkjI7FCE9HZ4Khgo
2019-03-11,180,28963.0,2fuCquhmrzHpu5xcA1ci9x
2019-03-11,181,28626.0,3B54sVLJ402zGa6Xm4YGNe
2019-03-11,182,28587.0,04ZTP5KsCypmtCmQg5tH9R
2019-03-11,184,28412.0,3E7dfMvvCLUddWissuqMwr
2019-03-11,185,28348.0,76cy1WJvNGJTj78UqeA5zr
2019-03-11,186,28171.0,3NuK5xMlSlB6K2Qp16zf3h
2019-03-11,187,28139.0,7wBJfHzpfI3032CSD7CE2m
2019-03-11,188,28135.0,62vpWI1CHwFy7tMIcSStl8
2019-03-11,190,27731.0,7oK9VyNzrYvRFo7nQEYkWN
2019-03-11,191,27692.0,152lZdxL1OR0ZMW6KquMif
2019-03-11,194,27002.0,2FUNBaa5DwItJtYEBgAblU
2019-03-11,198,26638.0,2374M0fQpWi3dLnB54qaLX
2019-03-11,199,26608.0,7uzmGiiJyRfuViKKK3lVmR
2019-11-03,61,49257.0,6Ozh9Ok6h4Oi1wUSLtBseN
2019-11-03,1,178188.0,3eekarcy7kvN4yt5ZFzltW
2019-11-03,2,176782.0,1rgnBhdG2JDFTbYkYRZAku
2019-11-03,3,165366.0,21jGcNKet2qwijlDFuPiPb
2019-11-03,4,151972.0,1HfMVBKM75vxSfsQ5VefZ5
2019-11-03,5,138082.0,7qEHsqek33rTcFNT9PFqLf
2019-11-03,6,137752.0,6Gg1gjgKi2AK4e0qzsR7sd
2019-11-03,7,129509.0,2b8fOow8UzyDFAE27YhOZM
2019-11-03,8,124963.0,2QpGZOhTCHHiKmpSO9FW4h
2019-11-03,9,117085.0,7aiClxsDWFRQ0Kzk5KI5ku
2019-11-03,10,116251.0,1ZPWWSwCkxKfqdp4H0RFCo
2019-11-03,11,108914.0,2wrJq5XKLnmhRXHIAf9xBa
2019-11-03,12,108285.0,6WrI0LAC5M1Rw2MnX2ZvEg
2019-11-03,13,104482.0,6v3KW9xbzN5yKLt9YKDYA2
2019-11-03,14,95286.0,1lOe9qE0vR9zwWQAOk6CoO
2019-11-03,15,93792.0,5hDAT527wXWNBnJlujhuUs
2019-11-03,16,87803.0,51Fjme0JiitpyXKuyQiCDo
2019-11-03,17,87524.0,56AMYGJzxBO6p8v0wEe9de
2019-11-03,18,82820.0,4yI3HpbSFSgFZtJP2kDe5m
2019-11-03,19,82570.0,7CZyCXKG6d5ALeq41sLzbw
2019-11-03,20,82388.0,2Fxmhks0bxGSBdJ92vM42m
2019-11-03,22,81524.0,4sjiIpEv617LDXaidKioOI
2019-11-03,23,81464.0,70eFcWOvlMObDhURTqT4Fv
2019-11-03,24,79078.0,0RiRZpuVRbi7oqRdSMwhQY
2019-11-03,25,77836.0,4sWuPniHClkInYAnzXAYUF
2019-11-03,26,77416.0,5ry2OE6R2zPQFDO85XkgRb
2019-11-03,27,76941.0,0c7K73roy6RW4ebDkf4yGh
2019-11-03,28,75855.0,1000nHvUdawXuUHgBod4Wv
2019-11-03,29,75249.0,6vBdBCoOhKHiYDDOcorfNo
2019-11-03,30,74596.0,4vUmTMuQqjdnvlZmAH61Qk
2019-11-03,31,74509.0,07Oz5StQ7GRoygNLaXs2pd
2019-11-03,32,74424.0,4B7fTyj1FIPvP9tT5X3DnR
2019-11-03,33,73187.0,4IO8X9W69dIQe0EC5ALXhq
2019-11-03,34,71727.0,1iQDltZqI7BXnHrFy4Qo1k
2019-11-03,35,69930.0,7vJS1DPc3FzBtqBs8n3mW5
2019-11-03,36,68178.0,2tnVG71enUj33Ic2nFN6kZ
2019-11-03,37,67785.0,7LzouaWGFCy4tkXDOOnEyM
2019-11-03,38,67680.0,4hPpVbbakQNv8YTHYaOJP4
2019-11-03,39,66605.0,0hVXuCcriWRGvwMV1r5Yn9
2019-11-03,40,66140.0,2plLJpUcYPFrl1sW2pMG63
2019-11-03,41,65094.0,6b2RcmUt1g9N9mQ3CbjX2Y
2019-11-03,42,64895.0,2YpeDb67231RjR0MgVLzsG
2019-11-03,43,63071.0,735RSTb2xbtWbDtKD9XDYi
2019-11-03,44,62178.0,6moU77g9RQyMzHNuKEaQKq
2019-11-03,45,60583.0,6kls8cSlUyHW2BUOkDJIZE
2019-11-03,46,60286.0,6V9fHiv84WlVTg7CSnIVY2
2019-11-03,47,59400.0,0RLLvYBopDwooCyvnTwgYu
2019-11-03,48,58882.0,0Z26mbSHJ1dkUu7g9DDgif
2019-11-03,49,55708.0,4S4Mfvv03M1cHgIOJcbUCL
2019-11-03,50,55601.0,6XHVuErjQ4XNm6nDPVCxVX
2019-11-03,51,55362.0,6wo37KVqFJhtuxPTpLCcfe
2019-11-03,52,54104.0,6uFn47ACjqYkc0jADwEdj1
2019-11-03,53,53474.0,3s4mrPrEFFPF0LmAfutW0n
2019-11-03,55,51415.0,4Of7rzpRpV1mWRbhp5rAqG
2019-11-03,56,50849.0,5Z8HZM6iQMhhqyPcCGY5g9
2019-11-03,57,50692.0,2gwkD6igEhQbDQegRCcdoB
2019-11-03,59,49824.0,2SasoXZyv82yYgHiVOvxQn
2019-11-03,63,48573.0,0rFQ5cKYJ9WtHSKp9sxVYt
2019-11-03,64,48320.0,0fySG6A6qLE8IvDpayb5bM
2019-11-03,66,46362.0,1wJRveJZLSb1rjhnUHQiv6
2019-11-03,67,45834.0,2VxeLyX666F8uXCJ0dZF8B
2019-11-03,68,45688.0,6cy3ki60hLwimwIje7tALf
2019-11-03,69,45535.0,2xLMifQCjDGFmkHkpNLD9h
2019-11-03,70,44895.0,5aUSEPNd3m5xliFK4pn5mU
